url1,url,name,adresse,rating,rater,latlong,description,city
https://www.booking.com/searchresults.fr.html?ss=collioure&rows=25&offset=0&order=popularity,https://www.booking.com/hotel/fr/maevabalconsdecollioure.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&srpvid=8fa5706fa4e802b0&srepoch=1649692767&from_beach_sr=1&from=searchresults,Residence Pierre & Vacances Les Balcons de Collioure,"28, route de Port Vendres, 66190 Collioure, France",8.0,637,"['42.52510633,3.09043620']","Cet établissement est à 2 minutes à pied de la plage. La Residence Pierre & Vacances Les Balcons de Collioure propose des hébergements indépendants et confortables à seulement 500 mètres de la plage. Elle possède un solarium offrant une vue magnifique sur la baie. Les studios disposent d'une télévision à écran plat, d'une salle de bains privative et d'une kitchenette équipée d'un lave-vaisselle. Vous pourrez emprunter gratuitement des jeux de société. Des produits de boulangerie pourront être livrés dans votre appartement sur commande effectuée auprès de la réception la veille au soir. La liste des produits disponibles est affichée dans les appartements et à la réception. Ce service entraîne des frais supplémentaires. La Residence Pierre & Vacances Les Balcons de Collioure se trouve à quelques pas du centre de Collioure, regroupant différents magasins et restaurants. Elle est située à 27 km de Perpignan. Vous pourrez profiter d'un parking couvert privé sur place moyennant des frais supplémentaires. ",collioure
https://www.booking.com/searchresults.fr.html?ss=collioure&rows=25&offset=0&order=popularity,https://www.booking.com/hotel/fr/appartement-de-charme-a-50m-de-la-plage-de-sable.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=popularity&srpvid=8fa5706fa4e802b0&srepoch=1649692767&from_beach_sr=1&from=searchresults,Appartement de charme à 50m de la plage de sable,"4 Rue Nungesser et Coli, 66190 Collioure, France",8.6,24,"['42.52388210,3.08440230']","Cet établissement est à 1 minute à pied de la plage. Situé à Collioure, à seulement 50 mètres de la plage de Port Avall, l'Appartement de charme à 50m de la plage de sable propose un hébergement en bord de mer avec connexion Wi-Fi gratuite. Offrant une vue sur la mer et la ville, il se trouve à 200 mètres de la plage de Boutigue. Cet appartement comprend une chambre, une télévision à écran plat, un lave-linge et une salle de bains pourvue d'une douche. Sa cuisine est équipée d'un micro-ondes et d'un lave-vaisselle. Pour plus de commodité, l'établissement peut fournir des serviettes et du linge de lit moyennant des frais supplémentaires. Vous pourrez pratiquer la pêche dans les environs. Vous séjournerez à 300 mètres de la plage de Boramar et à 600 mètres du château royal de Collioure. L'aéroport de Perpignan-Rivesaltes, le plus proche, est implanté à 38 km. ",collioure
https://www.booking.com/searchresults.fr.html?ss=collioure&rows=25&offset=0&order=popularity,https://www.booking.com/hotel/fr/princes-de-catalogne.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=popularity&srpvid=8fa5706fa4e802b0&srepoch=1649692767&from_beach_sr=1&from=searchresults,Hôtel Princes de Catalogne,"Rue Des Palmiers, 66190 Collioure, France",8.0,1527,"['42.52591431,3.08268160']","Cet établissement est à 2 minutes à pied de la plage. Situé sur une place tranquille dans la ville pittoresque de Collioure, l'Hôtel Princes de Catalogne se trouve à 400 mètres de la plage. Il a été rénové début 2009 et affiche un style contemporain. Toutes les chambres de l'Hôtel Princes de Catalogne sont climatisées. Elles offrent une vue sur la montagne, le fort Miradou ou une rue calme. Elles sont équipées d'une télévision et d'une connexion Wi-Fi gratuite. Le personnel de l'Hôtel Princes se fera un plaisir de vous aider à organiser des excursions, des visites guidées ou d'autres activités telles qu'une thérapie à base d'eau de mer et de l'escalade. L'Hôtel Princes de Catalogne propose un parking gratuit avec un nombre de places limité, accessible sous réserve de disponibilité. Un parking public payant est également accessible en face de l'établissement. ",collioure
https://www.booking.com/searchresults.fr.html?ss=collioure&rows=25&offset=0&order=popularity,https://www.booking.com/hotel/fr/collioure-tres-bel-appart-a-150-metres-des-belles-plages-avec-jardin.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&srpvid=8fa5706fa4e802b0&srepoch=1649692767&from_beach_sr=1&from=searchresults,COLLIOURE tres bel appart a 150 metres des plages avec jardin prive et parking dans residence securisee,"112 bat N ""la cobla"" immeuble D1 Résidence Val Saint-Elme, 66190 Collioure, France",9.0,53,"['42.52240860,3.08694090']","Cet établissement est à 2 minutes à pied de la plage. COLLIOURE tres bel appart Doté d'un jardin et d'un casino, l'établissement a 150 mètres des plages avec jardin prive et parking dans residence securisee est situé à Collioure, à 150 mètres de la plage de Port Avall, à 150 mètres de celle de Boutigue et à 300 mètres de celle de Balette. Vous bénéficierez gratuitement d'une connexion Wi-Fi et d'un parking privé. Cet appartement comprend 2 chambres, une salle de bains, du linge de lit, des serviettes, une télévision à écran plat, un coin repas, une cuisine entièrement équipée et une terrasse avec vue sur le jardin. Vous pourrez pêcher à proximité. Vous séjournerez à moins de 1 km du château royal et à 3,5 km du casino de Collioure. L'aéroport le plus proche, celui de Perpignan-Rivesaltes, est situé à 38 km. Un service de navette aéroport peut être assuré moyennant des frais supplémentaires. ",collioure
https://www.booking.com/searchresults.fr.html?ss=collioure&rows=25&offset=0&order=popularity,https://www.booking.com/hotel/fr/ibanova.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=16&sr_order=popularity&srpvid=8fa5706fa4e802b0&srepoch=1649692767&from_beach_sr=1&from=searchresults,Ibanova,"3 Rue du Soleil, 66190 Collioure, France",8.3,335,"['42.52313330,3.08557610']","Cet établissement est à 1 minute à pied de la plage. Situé à Collioure, en Languedoc-Roussillon, à proximité des plages de Port d'Avall et du Boutigue, l’Ibanova met gratuitement à votre disposition une connexion Wi-Fi ainsi qu’un parking privé. Cet hébergement climatisé comprend une télévision à écran plat, une cuisine entièrement équipée dotée d'un coin repas et une salle de bains privative pourvue d’une douche ainsi que d’un sèche-cheveux. Un lave-vaisselle, un micro-ondes, un réfrigérateur, une bouilloire et une machine à café sont également fournis. Cet appartement bénéficie d’une terrasse. L’Ibanova se trouve à 300 mètres de la plage de la Balette et à 700 mètres du château royal de Collioure. L’aéroport de Perpignan-Rivesaltes, le plus proche, est accessible à 38 km. ",collioure
https://www.booking.com/searchresults.fr.html?ss=collioure&rows=25&offset=0&order=popularity,https://www.booking.com/hotel/fr/au-coeur-de-collioure.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=popularity&srpvid=8fa5706fa4e802b0&srepoch=1649692767&from_beach_sr=1&from=searchresults,Au coeur de Collioure,"6, Rue Rière, 66190 Collioure, France",9.1,49,"['42.52739350,3.08475790']","Situé à Collioure, à 50 mètres de la plage de Boramar et à 150 mètres de celle du Nord, l'établissement Au coeur de Collioure propose une connexion Wi-Fi gratuite et la climatisation. Installé dans un bâtiment datant du XIXe siècle, l'appartement se trouve dans une région où vous pourrez pratiquer des activités telles que la randonnée, la plongée avec tuba et la pêche. Cet appartement comprend une chambre, un salon, une télévision à écran plat, une cuisine équipée avec un coin repas ainsi qu'une salle de bains pourvue d'une douche et d'un lave-linge. Les serviettes et le linge de lit sont fournis. Vous séjournerez à 150 mètres de la plage de Saint-Vincent et à 100 mètres du château royal de Collioure. L'aéroport de Perpignan-Rivesaltes, le plus proche, est implanté à 38 km. ",collioure
https://www.booking.com/searchresults.fr.html?ss=collioure&rows=25&offset=0&order=popularity,https://www.booking.com/hotel/fr/residence-saint-vincent.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&srpvid=8fa5706fa4e802b0&srepoch=1649692767&from_beach_sr=1&from_sustainable_property_sr=1&from=searchresults,Résidence Saint Vincent,"9 rue saint vincent, 66190 Collioure, France",8.0,157,"['42.52730095,3.08423268']","Vous pouvez bénéficier d'une réduction Genius dans l'établissement Résidence Saint Vincent !  Connectez-vous  pour économiser. Cet établissement est à 1 minute à pied de la plage. Située à Collioure, à 100 mètres de la plage de Boramar et à 200 mètres de la plage du Nord, la Résidence Saint Vincent propose une vue sur la ville et une connexion Wi-Fi gratuite. Les logements comprennent la climatisation, une télévision à écran plat ainsi qu'une salle de bains privative pourvue d'une douche, d'un sèche-cheveux et d'articles de toilette gratuits. Un micro-ondes, un réfrigérateur, des plaques de cuisson et une machine à café sont également fournis. Vous pourrez pratiquer la pêche et la randonnée dans les environs. Vous séjournerez à 200 mètres de la plage de Saint-Vincent et à 100 mètres du château royal de Collioure. L'aéroport le plus proche, celui de Perpignan-Rivesaltes, est situé à 38 km. ",collioure
https://www.booking.com/searchresults.fr.html?ss=collioure&rows=25&offset=0&order=popularity,https://www.booking.com/hotel/fr/appartement-sous-le-soleil.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=popularity&srpvid=8fa5706fa4e802b0&srepoch=1649692767&from_beach_sr=1&from_sustainable_property_sr=1&from=searchresults,Appartement Sous le Soleil,"D118 2 RUE JULIEN PY - Résidence Finca Majorca Aigue Marine, 66190 Collioure, France",9.4,68,"['42.52712220,3.07651610']","Cet établissement est à 7 minutes à pied de la plage. Situé à Collioure, à 700 mètres de la plage de Ouille et de celle de Boramar, l'Appartement Sous le Soleil dispose d'une terrasse et de la climatisation. Vous bénéficierez gratuitement d'un parking privé et d'une connexion Wi-Fi. Cet appartement comprend une chambre, une salle de bains, du linge de lit, des serviettes, une télévision par satellite à écran plat, un coin repas, une cuisine entièrement équipée et un balcon avec vue sur la mer. Pour plus de commodité, l'établissement peut fournir des serviettes et du linge de lit moyennant des frais supplémentaires. Vous pourrez faire de la randonnée dans les environs. Vous séjournerez à proximité de la plage de Port Avall, du château royal de Collioure et du casino de Collioure. L'aéroport le plus proche, celui de Perpignan-Rivesaltes, est situé à 37 km. Un service de navette aéroport peut être assuré moyennant des frais supplémentaires. ",collioure
https://www.booking.com/searchresults.fr.html?ss=collioure&rows=25&offset=0&order=popularity,https://www.booking.com/hotel/fr/les-pieds-dans-l-39-eau-collioure.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=10&sr_order=popularity&srpvid=8fa5706fa4e802b0&srepoch=1649692767&from_beach_sr=1&from=searchresults,Les Pieds dans l'Eau,"12 Rue Rière , 66190 Collioure, France",7.7,11,"['42.52716324,3.08501510']","Cet établissement est à 1 minute à pied de la plage. Doté d'un restaurant, d'un bar et d'un salon commun, l'établissement Les Pieds dans l'Eau propose un hébergement à Collioure avec une connexion Wi-Fi gratuite et une vue sur la ville. Il est situé à 50 mètres de la plage des Pêcheurs et dispose d'une cuisine commune. L'établissement est situé dans le centre historique. L'appartement comprend 2 chambres, une télévision à écran plat, une kitchenette équipée d'un lave-vaisselle et d'un micro-ondes, un lave-linge ainsi qu'une salle de bains pourvue d'une douche. Pour plus de commodité, l'établissement peut fournir des serviettes et du linge de lit moyennant des frais supplémentaires. Si vous souhaitez découvrir la région, vous pourrez faire de la randonnée dans les environs et l'appartement peut organiser un service de location de voitures. Vous séjournerez à 100 mètres du château royal de Collioure et à 2,8 km du casino de Collioure. L'aéroport de Perpignan-Rivesaltes, le plus proche, est implanté à 29 km. ",collioure
https://www.booking.com/searchresults.fr.html?ss=collioure&rows=25&offset=0&order=popularity,https://www.booking.com/hotel/fr/la-fra-c-gate-collioure.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=8&sr_order=popularity&srpvid=8fa5706fa4e802b0&srepoch=1649692767&from_beach_sr=1&from=searchresults,La Frégate,"24 Boulevard Camille Pelletan, 66190 Collioure, France",8.1,1120,"['42.52638625,3.08325659']","Cet établissement est à 2 minutes à pied de la plage. Installé à Collioure, à 150 mètres de la plage de Boramar, L’établissement La Frégate vous propose un restaurant, un bar et un salon commun. Doté d’une terrasse, cet hôtel se trouve à proximité de plusieurs attractions prisées, comme la plage de Port d’Avall, à environ 250 mètres, la plage Nord, à 300 mètres, et le château royal de Collioure, qui vous attend à 100 mètres. Cet établissement non-fumeurs est situé à 1,5 km du casino de Collioure. Le matin, l’hôtel sert un petit-déjeuner continental. Lors de votre séjour à La Frégate, vous pourrez pratiquer des activités variées à Collioure et dans les environs, comme la randonnée. L’aéroport le plus proche, celui de Perpignan-Rivesaltes, est accessible à 29 km. ",collioure
https://www.booking.com/searchresults.fr.html?ss=collioure&rows=25&offset=0&order=popularity,https://www.booking.com/hotel/fr/les-suites-de-collioure.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=9&sr_order=popularity&srpvid=8fa5706fa4e802b0&srepoch=1649692767&from_beach_sr=1&from_sustainable_property_sr=1&from=searchresults,Les Suites de Collioure,"16 avenue du Général de Gaulle, 66190 Collioure, France",9.4,138,"['42.52439000,3.08272600']","Cet établissement est à 2 minutes à pied de la plage. Situé à Collioure, à 200 mètres de la plage de Port Avall et à 350 mètres de celle de Boramar, l'établissement Les Suites de Collioure propose une vue sur la ville et une connexion Wi-Fi gratuite. Les logements comprennent la climatisation, une télévision à écran plat ainsi qu'une salle de bains privative pourvue d'une douche, d'un sèche-cheveux et d'articles de toilette gratuits. Un lave-vaisselle, un micro-ondes, un réfrigérateur, une bouilloire et une machine à café sont également fournis. Vous séjournerez à proximité de la plage de Boutigue, du château royal de Collioure et du casino de Collioure. L'aéroport de Perpignan-Rivesaltes, le plus proche, est implanté à 30 km. ",collioure
https://www.booking.com/searchresults.fr.html?ss=collioure&rows=25&offset=0&order=popularity,https://www.booking.com/hotel/fr/mediterranee-collioure.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=7&sr_order=popularity&srpvid=8fa5706fa4e802b0&srepoch=1649692767&from_beach_sr=1&from_sustainable_property_sr=1&from=searchresults,Hotel Méditerranée,"Avenue Aristide Maillol, 66190 Collioure, France",7.9,759,"['42.52708254,3.08026291']","Cet établissement est à 5 minutes à pied de la plage. Doté d'un jardin de style méditerranéen et d'une terrasse, l'Hotel Méditerranée se trouve à Collioure, à 5 minutes de marche de la plage la plus proche. Une connexion Wi-Fi gratuite et un parking privé sont mis à votre disposition sur place. Toutes les chambres sont climatisées et pourvues d'un balcon et d'une télévision par satellite à écran plat. Elles possèdent également un réfrigérateur, un téléphone et un coffre-fort. Chaque chambre dispose d'une salle de bains avec une baignoire ou une douche. Un petit-déjeuner buffet est servi tous les matins, et vous pourrez le déguster sur la terrasse par beau temps. L'établissement propose une bagagerie. Argèles-sur-Mer se situe à 7,3 km et la frontière espagnole est à 26 km. L'aéroport de Perpignan-Rivesaltes est le plus proche, à 38 km. ",collioure
https://www.booking.com/searchresults.fr.html?ss=collioure&rows=25&offset=0&order=popularity,https://www.booking.com/hotel/fr/triton.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=6&sr_order=popularity&srpvid=8fa5706fa4e802b0&srepoch=1649692767&from_beach_sr=1&from=searchresults,Hôtel Triton,"Rue Jean Bart, 66190 Collioure, France",7.4,953,"['42.52371617,3.08713473']","Cet établissement est à 1 minute à pied de la plage. Situé sur la plage du Boutiquet, l’Hôtel Triton propose des chambres climatisées donnant sur la baie de Collioure ou sur les Pyrénées. Une connexion Wi-Fi gratuite est disponible dans le bâtiment d’origine. Les chambres de l’Hôtel Triton sont équipées d’une télévision et d’un téléphone. Certains hébergements comprennent un balcon. La salle de bains privative est pourvue d’une douche ou d’une baignoire. Les chambres sont aménagées dans le bâtiment d’origine de l’établissement ou dans son annexe plus récente. Chaque matin, vous pourrez savourer un petit-déjeuner buffet incluant des croissants et du pain frais sur la terrasse, qui offre une vue sur la mer. L’Hôtel Triton bénéficie d’une vue magnifique sur la ville fortifiée de Collioure, le château et le clocher. Vous séjournerez à 7 km d’Argelès-sur-Mer, à 25 km de la frontière espagnole et à 30 km de Perpignan. Un parking public est à votre disposition en face de l’établissement, moyennant des frais supplémentaires. ",collioure
https://www.booking.com/searchresults.fr.html?ss=collioure&rows=25&offset=0&order=popularity,https://www.booking.com/hotel/fr/residence-du-soleil-collioure.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=popularity&srpvid=8fa5706fa4e802b0&srepoch=1649692767&from_beach_sr=1&from_sustainable_property_sr=1&from=searchresults,Résidence du Soleil,"B 7 Rue du Soleil, 66190 Collioure, France",7.6,279,"['42.52311754,3.08542530']","Cet établissement est à 2 minutes à pied de la plage. Situé dans le centre-ville de Collioure, à 400 mètres du château royal et à 100 mètres de la plage, cet appartement dispose d'une terrasse et d'un jardin. Vous bénéficierez gratuitement d'une connexion Wi-Fi et d'un parking privé sur place. La cuisine est équipée d'un four et d'un micro-ondes. Il dispose également d'une télévision à écran plat. La Résidence du Soleil comporte également un barbecue. La région est prisée des amateurs de plongée sous-marine et avec tuba. Vous aurez la possibilité de pratiquer différentes activités dans les environs, telles que le vélo et la pêche. L'aéroport de Perpignan-Rivesaltes est implanté à 30 km. ",collioure
https://www.booking.com/searchresults.fr.html?ss=collioure&rows=25&offset=0&order=popularity,https://www.booking.com/hotel/fr/madeloc.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=popularity&srpvid=8fa5706fa4e802b0&srepoch=1649692767&from_beach_sr=1&from_sustainable_property_sr=1&from=searchresults,Le Madeloc Hôtel & Spa,"24 Rue Romain Rolland, 66190 Collioure, France",8.8,715,"['42.52876467,3.07865426']","Vous pouvez bénéficier d'une réduction Genius dans l'établissement Le Madeloc Hôtel & Spa !  Connectez-vous  pour économiser. Cet établissement est à 10 minutes à pied de la plage. Situé à 500 mètres du centre-ville de Collioure et à 10 minutes à pied de la plage, l'hôtel Madeloc propose une piscine extérieure chauffée ouverte toute l'année, un solarium sur le toit, un jacuzzi et un hammam. Des soins de beauté et des massages sont dispensés sur demande. Présentant des tons neutres rehaussés d'une couleur vive, les chambres climatisées de l'établissement comprennent une télévision à écran LCD et un minibar. Certaines sont dotées d'une terrasse ou d'un balcon. Les chambres sont aménagées à l'un des trois étages de l'hôtel et sont uniquement accessibles par des escaliers. L'une d’elles est adaptée aux personnes à mobilité réduite. Chaque matin, l’établissement sert un petit-déjeuner buffet. Vous pourrez déguster ce repas dans le confort de votre chambre. Par ailleurs, le Madeloc est équipé d'une connexion Wi-Fi gratuite dans l'ensemble de son enceinte. Cet hôtel possède en outre une boutique de souvenirs vendant des produits locaux, des produits de spa et des bijoux. L'établissement est implanté à seulement 200 mètres de la gare de Collioure et à 5 minutes de la D914. Il se trouve également à 6,5 km d'Argelès-sur-Mer et à 25,5 km de la frontière espagnole. Sur demande et moyennant des frais supplémentaires, un parking privé est disponible sur place. ",collioure
https://www.booking.com/searchresults.fr.html?ss=collioure&rows=25&offset=0&order=popularity,https://www.booking.com/hotel/fr/les-roches-brunes-collioure.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=8fa5706fa4e802b0&srepoch=1649692767&from_beach_sr=1&from_sustainable_property_sr=1&from=searchresults,Les Roches Brunes,"Route de Port-Vendres, 66190 Collioure, France",9.0,257,"['42.52534777,3.09032446']","Vous pouvez bénéficier d'une réduction Genius dans l'établissement Les Roches Brunes !  Connectez-vous  pour économiser. Situé à Collioure, à 100 mètres de la plage de Balette, l'établissement Les Roches Brunes propose un hébergement en bord de mer, un restaurant, un bar et un jardin. Il propose des chambres familiales et une terrasse. Un parking privé est disponible sur place. Les chambres climatisées comprennent une télévision à écran plat et une salle de bains privative pourvue d'une douche. Certaines s'ouvrent sur un balcon. Elles comprennent également un coffre-fort. Vous séjournerez à proximité des plages de Boutigue, de Saint-Vincent et du château royal de Collioure. L'aéroport de Perpignan-Rivesaltes, le plus proche, est à 30 km. ",collioure
https://www.booking.com/searchresults.fr.html?ss=collioure&rows=25&offset=0&order=popularity,https://www.booking.com/hotel/fr/hotelcasapairal.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=8fa5706fa4e802b0&srepoch=1649692767&from_beach_sr=1&from_sustainable_property_sr=1&from=searchresults,Hôtel La Casa Pairal,"Impasse Des Palmiers, 66190 Collioure, France",8.7,670,"['42.52616733,3.08235571']","Cet établissement est à 3 minutes à pied de la plage. Situé à 250 mètres de la plage et du port de Collioure, l’Hôtel La Casa Pairal propose un jardin fleuri exotique et une piscine extérieure chauffée. Il occupe un bâtiment catalan du XIXe siècle au cœur du vieux quartier de Collioure. Les chambres à la décoration traditionnelle de l’Hôtel La Casa Pairal sont climatisées. Elles possèdent toutes une télévision par satellite à écran plat, un minibar et une connexion Wi-Fi gratuite. Certaines offrent une vue sur la ville, la cour de l’hôtel et sa fontaine, ou la place du village. A l’Hôtel La Casa Pairal, un petit-déjeuner buffet pourra vous être servi tous les jours dans la salle prévue à cet effet ou dans votre chambre sur demande. Vous pourrez également prendre un verre dans le jardin de l’hôtel. La réception est ouverte 24h/24. Des journaux gratuits et un coffre-fort sont également disponibles. La gare de Collioure se trouve à 500 mètres. Vous séjournerez à 23 km de la frontière espagnole. ",collioure
https://www.booking.com/searchresults.fr.html?ss=collioure&rows=25&offset=0&order=popularity,https://www.booking.com/hotel/fr/lesmasdescitronniers.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=8fa5706fa4e802b0&srepoch=1649692767&from_beach_sr=1&from=searchresults,Le Mas des Citronniers,"22 Avenue de La Republique, 66190 Collioure, France",8.0,847,"['42.52538159,3.08256391']","Vous pouvez bénéficier d'une réduction Genius dans l'établissement Le Mas des Citronniers !  Connectez-vous  pour économiser. Cet établissement est à 3 minutes à pied de la plage. Situé dans le centre de Collioure, à seulement 250 mètres de la plage, le Mas des Citronniers propose des chambres climatisées dans un bâtiment traditionnel catalan. Une connexion Wi-Fi est fournie gratuitement dans tout l'établissement. Les chambres de l'hôtel Le Mas des Citronniers sont décorées dans des tons vifs. Chacune est pourvue d'une télévision à écran plat, d'un bureau, d'un petit réfrigérateur et d'une salle de bains privative. Certaines comprennent une terrasse avec vue sur le jardin. Un petit-déjeuner buffet est servi chaque matin dans la salle de l'hôtel prévue à cet effet. Vous aurez également la possibilité d'apprécier un petit-déjeuner complet servi en chambre sur demande. Veuillez noter que le petit-déjeuner est en supplément. La réception de l'hôtel Le Mas des Citronniers est ouverte 24h/24. Vous disposerez de journaux gratuits. La gare de Collioure est implantée à 550 mètres de l'établissement, tandis que le château royal est à 300 mètres. ",collioure
https://www.booking.com/searchresults.fr.html?ss=aigues-mortes&rows=25&offset=0&order=popularity,https://www.booking.com/hotel/fr/42-rue-pasteur.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=popularity&srpvid=9201706f746e02a9&srepoch=1649692767&from=searchresults,42 Rue Pasteur,"42 Rue Pasteur, 30220 Aigues-Mortes, France",9.4,104,"['43.56607498,4.19257857']","Doté d'une connexion Wi-Fi gratuite et offrant une vue sur la ville, le 42 Rue Pasteur est un hébergement situé à Aigues-Mortes. Vous séjournerez à 44 km de Nîmes et bénéficierez d'un parking privé gratuit. Cet appartement comprend 2 chambres, une télévision à écran plat, un lave-linge et une salle de bains pourvue d'une douche. Sa cuisine est équipée d'un micro-ondes et d'un réfrigérateur. Les serviettes et le linge de lit sont fournis. Vous séjournerez à 34 km de Montpellier et à 32 km des Saintes-Maries-de-la-Mer. L'aéroport de Montpellier-Méditerranée, le plus proche, est à 26 km. ",aigues-mortes
https://www.booking.com/searchresults.fr.html?ss=aigues-mortes&rows=25&offset=0&order=popularity,https://www.booking.com/hotel/fr/frederic-aigues-mortes.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=popularity&srpvid=9201706f746e02a9&srepoch=1649692767&from=searchresults,Mas Tarquin,"121 Chemin de Cartouche, 30220 Aigues-Mortes, France",9.2,65,"['43.56104408,4.21780586']","Situé à Aigues-Mortes, le Mas Tarquin propose un hébergement climatisé avec une terrasse. Vous séjournerez à 46 km de Nîmes et bénéficierez d'un parking privé gratuit. Cette maison de vacances comprend 2 chambres, une télévision à écran plat, un lave-linge et 2 salles de bains pourvues d'une douche. Sa cuisine est équipée d'un micro-ondes et d'un réfrigérateur. Pour plus de commodité, l'établissement peut fournir des serviettes et du linge de lit moyennant des frais supplémentaires. Vous pourrez profiter du jardin ou partir en randonnée et pêcher dans les environs. Montpellier se trouve à 36 km du Mas Tarquin, tandis que Saintes-Maries-de-la-Mer est à 34 km. L'aéroport de Montpellier-Méditerranée, le plus proche, est à 28 km. ",aigues-mortes
https://www.booking.com/searchresults.fr.html?ss=aigues-mortes&rows=25&offset=0&order=popularity,https://www.booking.com/hotel/fr/chemin-de-jarret.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&srpvid=9201706f746e02a9&srepoch=1649692767&from=searchresults,Gîte Rosa et Jean-Jacques,"Chemin de Jarret, 30220 Aigues-Mortes, France",9.0,54,"['43.58109800,4.20061530']","Situé à Aigues-Mortes, en Occitanie, le Gîte Rosa et Jean-Jacques dispose d'une terrasse. Cet hébergement climatisé se trouve à 42 km de Nîmes. Vous bénéficierez d'un parking privé sur place et d'une connexion Wi-Fi gratuite. Cet appartement comprend une chambre, un salon, une télévision à écran plat, une cuisine équipée avec un coin repas ainsi qu'une salle de bains pourvue d'une douche et d'un lave-linge. Pour plus de commodité, l'établissement peut fournir des serviettes et du linge de lit moyennant des frais supplémentaires. Vous séjournerez à 35 km de Montpellier et à 30 km des Saintes-Maries-de-la-Mer. L'aéroport de Montpellier-Méditerranée, le plus proche, est implanté à 27 km. ",aigues-mortes
https://www.booking.com/searchresults.fr.html?ss=aigues-mortes&rows=25&offset=0&order=popularity,https://www.booking.com/hotel/fr/cabane-du-saunier-cassiopee-etang-du-roy-aigues-mortes.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=popularity&srpvid=9201706f746e02a9&srepoch=1649692767&from=searchresults,CABANE DU SAUNIER - CASSIOPEE - ETANG DU ROY,"SALINS DU MIDI - Route du Grau du ROI, 30220 Aigues-Mortes, France",9.4,14,"['43.55469130,4.18417350']","Situé à Aigues-Mortes, le CABANE DU SAUNIER - CASSIOPEE - ETANG DU ROY dispose d'un jardin et d'une terrasse. Vous séjournerez à 35 km de Nîmes et bénéficierez d'un parking privé gratuit. Cette maison de vacances comprend une chambre climatisée et une kitchenette entièrement équipée avec un minibar. Vous séjournerez à 26 km de Montpellier et à 23 km des Saintes-Maries-de-la-Mer. L'aéroport de Montpellier-Méditerranée, le plus proche, est à 18 km. ",aigues-mortes
